key,environment,family,difficulty,trajectory,start,frames,split,depth_median_m,depth_max_m,depth_masked_columns,flow_valid_share,boundary_share,lum_mean,step_m_median,sha256
ModernCityDowntown/easy/P007/000273,ModernCityDowntown,ModernCityDowntown,easy,P007,273,32,train,12.1328,26.98,0,0.9777,0.213,0.2745,0.2489,0fef835eded51e713149f1d72a27b787e555dc68a66d1170a98be4d0fbebce3a
ModernCityDowntown/easy/P007/000850,ModernCityDowntown,ModernCityDowntown,easy,P007,850,32,train,20.9219,16272.0,0,0.9645,0.2719,0.383,0.1645,fcd7075e08487e555a31c38a67c99ed95a7c890e1c3f126c736953055fcc896a
ModernCityDowntown/easy/P008/000328,ModernCityDowntown,ModernCityDowntown,easy,P008,328,32,train,38.5781,16120.0,0,0.9291,0.5065,0.5099,0.2318,3bf364d4faa8d5a9d640f5cf5f283e0534b0ca32efb3038f2829ba223a09d205
ModernCityDowntown/easy/P008/001016,ModernCityDowntown,ModernCityDowntown,easy,P008,1016,32,train,4.3711,49.0,0,0.9809,0.1304,0.1281,0.1182,051973e332105019441eb8c3f11b296a7db09753b33c035769d64d0769fe9ae2
ModernCityDowntown/hard/P000/000169,ModernCityDowntown,ModernCityDowntown,hard,P000,169,32,train,7.6016,14512.0,0,0.9244,0.1927,0.208,0.328,1dbc29d8ceae3c0aac0f178110f853f33d20f864ece5e1464806aa946af9f81c
ModernCityDowntown/hard/P000/000540,ModernCityDowntown,ModernCityDowntown,hard,P000,540,32,train,6.9922,33.88,0,0.8874,0.0074,0.2827,0.32,ba51876871650ecd4622d970792b60d38c5443f9bbe1bd80cb16321dd85df515
ModernCityDowntown/hard/P001/000200,ModernCityDowntown,ModernCityDowntown,hard,P001,200,32,train,24.2812,15856.0,0,0.9628,0.3703,0.4518,0.253,a1444abc7682a036f6259513095e06aead6fc47916043fb38c09fa9c15a28d6c
ModernCityDowntown/hard/P001/000633,ModernCityDowntown,ModernCityDowntown,hard,P001,633,32,train,3.7773,14720.0,0,0.8769,0.3177,0.4616,0.2793,192950a08425333e12bfd0a6c320bb8ca7717b27a217c9367a8a32d2b4c167d8
ModernCityDowntown/hard/P002/000120,ModernCityDowntown,ModernCityDowntown,hard,P002,120,32,train,17.1016,16344.0,0,0.8647,0.3407,0.458,0.5014,dcb0c53f83c224411509b37b195a7c3db7ab8082c342afc0681d79fb5db96e71
ModernCityDowntown/hard/P002/000390,ModernCityDowntown,ModernCityDowntown,hard,P002,390,32,train,2.9434,11656.0,0,0.8633,0.3404,0.3467,0.1988,684e87da00dc5baf48f725ce0989d99c5ec0b086caf5e159000c152e0750e464
ModernCityDowntown/hard/P003/000097,ModernCityDowntown,ModernCityDowntown,hard,P003,97,32,train,4.7344,54.94,0,0.8862,0.3737,0.4071,0.6829,21f84c47388740945ec5c176168e5f1059471a24b2712602d8ee00230b1196f1
ModernCityDowntown/hard/P003/000324,ModernCityDowntown,ModernCityDowntown,hard,P003,324,32,train,3.0459,55.72,0,0.8497,0.1906,0.406,0.5357,44fb54eb3d8360295e8afb10efe32045a21bcff610ff171ba536dac74d5442df
ModernCityDowntown/hard/P004/000130,ModernCityDowntown,ModernCityDowntown,hard,P004,130,32,train,3.0195,16328.0,0,0.9202,0.1599,0.1188,0.2263,b5651d61239e19c3144417775326d12f711e2f823975103ad6643acbefa587b4
ModernCityDowntown/hard/P004/000421,ModernCityDowntown,ModernCityDowntown,hard,P004,421,32,train,9.3438,14224.0,0,0.9228,0.6666,0.26,0.2112,bd370d78d52ba5c8e4bbabf0f57b1f81315f755b1c4bdfa90af2df83a71f2270
ModernCityDowntown/hard/P005/000241,ModernCityDowntown,ModernCityDowntown,hard,P005,241,32,train,56.25,16400.0,0,0.9229,0.4009,0.3335,0.3048,cb46a0f9c2ad4b9d789f6b21d1d0c2f09c7268f42495742e97eed223fb988722
ModernCityDowntown/hard/P005/000754,ModernCityDowntown,ModernCityDowntown,hard,P005,754,32,train,93.25,16400.0,0,0.9462,0.3652,0.3809,0.252,a09274f8db56a7e289dd27f4ffe81c62d8d85b8eb2644e8108a49aed7246a07a
ModernCityDowntown/hard/P006/000261,ModernCityDowntown,ModernCityDowntown,hard,P006,261,32,train,2.0703,27.73,0,0.9439,0.1398,0.6097,0.3309,8be8daf7633c327ff2be603c2341e689030a087a0f8eb95ed3734d086704af3f
ModernCityDowntown/hard/P006/000814,ModernCityDowntown,ModernCityDowntown,hard,P006,814,32,train,5.9609,14568.0,0,0.8619,0.5383,0.4058,0.262,804c9e047eafb52f57b2c2ab1fb8e2556fdc134f5de1812a2b7606144f272edd
ModernCityDowntown/hard/P007/000142,ModernCityDowntown,ModernCityDowntown,hard,P007,142,32,train,19.3281,15960.0,0,0.92,0.3095,0.3439,0.4062,cba11f13ccd0e4f96482aef7093e6e2470eb1c4ee174f0cd6f6fba2e8f26b8af
ModernCityDowntown/hard/P007/000456,ModernCityDowntown,ModernCityDowntown,hard,P007,456,32,train,2.627,12424.0,0,0.9514,0.1422,0.5377,0.1966,55e5dc00cab5102008733a217107b5e3d641cb173d4e557bb5cc3a7495c96545
ModernCityDowntown/hard/P008/000173,ModernCityDowntown,ModernCityDowntown,hard,P008,173,32,train,40.8594,16376.0,0,0.8834,0.5034,0.4493,0.3223,e2f11640bc2f376f757f30c729bca613cd9d08e6bd276fe20d23b83219934152
ModernCityDowntown/hard/P008/000552,ModernCityDowntown,ModernCityDowntown,hard,P008,552,32,train,2.9082,15312.0,0,0.9117,0.2441,0.1664,0.1863,08b39d6307124df56fb7c05d9e78e5d467c99d102642cd5fd7e2677c1fe5f1e4
ModularNeighborhood/easy/P000/000682,ModularNeighborhood,ModularNeighborhood,easy,P000,682,32,train,7.4609,16360.0,0,0.9634,0.4157,0.403,0.2988,25b6d3c979d9408b79d1ed697a52f999b956c8dd6272021327d9c82bd3d55428
ModularNeighborhood/easy/P000/002080,ModularNeighborhood,ModularNeighborhood,easy,P000,2080,32,train,6.5859,16192.0,0,0.941,0.5365,0.3233,0.1007,8910e63813f1035450829f645f622f7bf2a543b0ded0f6d9367d7c1f23d25917
ModularNeighborhood/easy/P001/000857,ModularNeighborhood,ModularNeighborhood,easy,P001,857,32,train,18.9531,16272.0,0,0.9609,0.6139,0.4919,0.1075,40dc4b568f88e77af37b30b54d61b3e1cbf75367eaf4b0800c37a6e9787196e6
ModularNeighborhood/easy/P001/002604,ModularNeighborhood,ModularNeighborhood,easy,P001,2604,32,train,9.8594,16072.0,0,0.947,0.4041,0.3519,0.3877,a90b22cf1233b1c855ec758eca282f2885f805b80d2bf1adb4892e1cc5b5d8ed
ModularNeighborhood/easy/P002/000629,ModularNeighborhood,ModularNeighborhood,easy,P002,629,32,train,2.915,14320.0,0,0.9549,0.8153,0.6835,0.1262,ab288eae87878f09f7343f2e85db1daa871edaa1d670a9c4f51ca84260f80447
ModularNeighborhood/easy/P002/001920,ModularNeighborhood,ModularNeighborhood,easy,P002,1920,32,train,65.6875,16264.0,0,0.9693,0.4502,0.7364,0.0839,0f10cb3cbf1b8ca1b6bae98c06428b383e5400b6a0ff27ef098b874df69e8130
ModularNeighborhood/easy/P003/000656,ModularNeighborhood,ModularNeighborhood,easy,P003,656,32,train,12208.0,16416.0,0,0.9526,0.3847,0.7838,0.2069,b743f9c26f681401b530c410dbf7f90c8af6c11f3cafa7bba1e30f7256bee77d
ModularNeighborhood/easy/P003/002002,ModularNeighborhood,ModularNeighborhood,easy,P003,2002,32,train,50.8906,16368.0,0,0.9472,0.5714,0.6695,0.2889,75ee4deaceaa0471c71c4d26cce9d886e39650b150fe87a25dc2c9c617446833
ModularNeighborhood/easy/P004/000534,ModularNeighborhood,ModularNeighborhood,easy,P004,534,32,train,1.5747,14328.0,0,0.9692,0.1839,0.0882,0.2575,579741d25664a2c123042b72c859b1a52b33e07af599aa96c409d6ce27ebe0ce
ModularNeighborhood/easy/P004/001636,ModularNeighborhood,ModularNeighborhood,easy,P004,1636,32,train,2.1543,13800.0,0,0.9503,0.1299,0.0511,0.1599,d3ed2378fd7322dc216113ea8b0466824cd1db59d2591966c40f3dd2c166b54e
ModularNeighborhood/easy/P005/000671,ModularNeighborhood,ModularNeighborhood,easy,P005,671,32,train,5.0078,15904.0,0,0.9782,0.2404,0.1617,0.0629,237664e6ae674c537dcd8d17ab9e07d3982b74f2cdbed5286c341bf093e0bafb
ModularNeighborhood/easy/P005/002044,ModularNeighborhood,ModularNeighborhood,easy,P005,2044,32,train,5.2812,14312.0,0,0.9651,0.7692,0.3271,0.1869,cd8fa3bf2bff4e75517c70f22c599f15c0a3be49ba401768e6997a3c0cdeae13
ModularNeighborhood/easy/P006/000989,ModularNeighborhood,ModularNeighborhood,easy,P006,989,32,train,2.3916,16216.0,0,0.9846,0.2389,0.0552,0.1052,469be8b34650ea63730b1ffd6f3396ad29a730ad86ee2779497d3581aa9985d3
ModularNeighborhood/easy/P006/002999,ModularNeighborhood,ModularNeighborhood,easy,P006,2999,32,train,13.6172,15160.0,0,0.9504,0.5745,0.6063,0.2456,7b6e73fcc50dc12169a3766107e2555b766cc7d1372e97c8c058909779320d4d
ModularNeighborhood/easy/P007/000857,ModularNeighborhood,ModularNeighborhood,easy,P007,857,32,train,5.4023,12784.0,0,0.9961,0.1565,0.7713,0.0998,f2ebea0ce4280cae9232a9869dcf41b79d3792cb80c0eed2bff3bd789fc9bef3
ModularNeighborhood/easy/P007/002602,ModularNeighborhood,ModularNeighborhood,easy,P007,2602,32,train,2.9863,6.27,0,0.9463,0.2822,0.0257,0.2246,39a6dfc2fd5740ba424321de326d0c591770c5a10b8878d1b9d59227a60dffab
ModularNeighborhood/easy/P008/001046,ModularNeighborhood,ModularNeighborhood,easy,P008,1046,32,train,9.7188,16080.0,0,0.9355,0.4586,0.3448,0.1578,441fd9df1a22f6014bed5054c3e5699720fd71182ec30a1ed7b959086e1ad068
ModularNeighborhood/easy/P008/003170,ModularNeighborhood,ModularNeighborhood,easy,P008,3170,32,train,17.4688,15720.0,0,0.9041,0.5962,0.477,0.2162,7cfcb8e951dce52d1f7509c0a810f0722b1def812cff284ec67022b964af27a4
ModularNeighborhood/easy/P009/000867,ModularNeighborhood,ModularNeighborhood,easy,P009,867,32,train,16.0234,16384.0,0,0.9037,0.3837,0.6606,0.3738,f58eb8e88e270abe9d4596a1c2a938adf324abdd8470c91d95bee6aa71620059
ModularNeighborhood/easy/P009/002633,ModularNeighborhood,ModularNeighborhood,easy,P009,2633,32,train,7.8203,14296.0,0,0.943,0.3756,0.6369,0.3872,81e141af1ca66c1c1dc9bb4e98056836f07fa3795a0a22b2ce264943c8aaa1ec
ModularNeighborhood/easy/P010/000999,ModularNeighborhood,ModularNeighborhood,easy,P010,999,32,train,15.1172,16448.0,0,0.9754,0.3581,0.7912,0.2058,0d024f7963322b8b38a98a0c0146223469936884c68de41090a9649fd371a1dd
ModularNeighborhood/easy/P010/003029,ModularNeighborhood,ModularNeighborhood,easy,P010,3029,32,train,8.3164,15536.0,0,0.95,0.6375,0.5072,0.1423,f5eda1507dd77f5efd1b1b2447f9cac3d23fe88208a4d73aeb264a2a1ce9e72c
ModularNeighborhood/hard/P000/000396,ModularNeighborhood,ModularNeighborhood,hard,P000,396,32,train,6.3477,16184.0,0,0.9239,0.8763,0.3404,0.4877,a8a44f654e8225d5421c408d6cd4481bfa70fccb26526b72b9da3c22ffd88e64
ModularNeighborhood/hard/P000/001218,ModularNeighborhood,ModularNeighborhood,hard,P000,1218,32,train,3.502,36.41,0,0.9394,0.245,0.8208,0.2798,3fd80b14b296949705c343029af25e89aa685c70079677109f9b87a5e00a69bd
ModularNeighborhood/hard/P001/000460,ModularNeighborhood,ModularNeighborhood,hard,P001,460,32,train,5.8242,16312.0,0,0.8978,0.7578,0.4735,0.174,6a00596341984c180323d7f1ea7538b222cded7ec1cb25830b3147dadc37fa1e
ModularNeighborhood/hard/P001/001410,ModularNeighborhood,ModularNeighborhood,hard,P001,1410,32,train,3.3516,14040.0,0,0.9591,0.4158,0.0497,0.4573,e7c0fb24afda0874b808815e46be3403fd270c99bef07a28905712639bbe0d90
ModularNeighborhood/hard/P002/000389,ModularNeighborhood,ModularNeighborhood,hard,P002,389,32,train,18.8828,16224.0,0,0.8857,0.4886,0.6353,0.1488,d1540de3e8ad42ac3ea321f32c299dd4879e916dcb6e26e47a9aceecaff6adf6
ModularNeighborhood/hard/P002/001198,ModularNeighborhood,ModularNeighborhood,hard,P002,1198,32,train,12912.0,16432.0,0,0.9519,0.4197,0.8193,0.1562,801fd3a05188f904ad508f0c4be2bc79ad5a1ef3b4314c7260742ea66b57e09d
ModularNeighborhood/hard/P003/000328,ModularNeighborhood,ModularNeighborhood,hard,P003,328,32,train,31.4844,16448.0,0,0.8435,0.6726,0.5371,0.2412,4c5a8bd53cb6914a00ae9b16a9f7feea4d08b87f35b72391da8a0b1f74ae4a0d
ModularNeighborhood/hard/P003/001017,ModularNeighborhood,ModularNeighborhood,hard,P003,1017,32,train,10.9766,15528.0,0,0.8509,0.5115,0.1145,0.5995,09578b14610a501c0ad611efb78f364cb7f69dcadfe252308e57f31fa1b304b3
ModularNeighborhood/hard/P004/000263,ModularNeighborhood,ModularNeighborhood,hard,P004,263,32,train,23.3438,16376.0,0,0.9169,0.3544,0.5671,0.2392,7b3f159baa9b2deabe3ff26e3fd41b05fdf7be3992af164240b214ef49a2c8d3
ModularNeighborhood/hard/P004/000820,ModularNeighborhood,ModularNeighborhood,hard,P004,820,32,train,5.0273,16376.0,0,0.9035,0.5334,0.0893,0.3028,4e5f97028259771a0c3920acb6cf9e36f3785136e4d07049a81464ae82c88f22
ModularNeighborhood/hard/P005/000395,ModularNeighborhood,ModularNeighborhood,hard,P005,395,32,train,1.8242,14672.0,0,0.7964,0.0833,0.0369,0.5257,1f913903fcc9b06643536e3cd364c2c8a7abc92627b46d78a3110a57071261c3
ModularNeighborhood/hard/P005/001218,ModularNeighborhood,ModularNeighborhood,hard,P005,1218,32,train,2.6699,150.0,0,0.9474,0.6062,0.6773,0.3734,07d6d74a002c2bcd0b13a0fce5474968b558c20e576271ea07648d8c9dd02dde
ModularNeighborhood/hard/P006/000550,ModularNeighborhood,ModularNeighborhood,hard,P006,550,32,train,2.3145,12776.0,0,0.872,0.2349,0.4965,0.4643,e524ea860ebbd7f192d0a3a7f31ac07b497af7080c200322f6b6d1b21ec5be22
ModularNeighborhood/hard/P006/001681,ModularNeighborhood,ModularNeighborhood,hard,P006,1681,32,train,2.1602,14760.0,0,0.8319,0.3109,0.0439,0.4176,833ddfd0423c8f203e23a650186b7d41b73adf75181ce954c5a252cffe3e76ef
ModularNeighborhood/hard/P007/000477,ModularNeighborhood,ModularNeighborhood,hard,P007,477,32,train,12760.0,16304.0,0,0.9035,0.5715,0.7971,0.4404,f16054c4118a5584b569d58e272cc3c587818e4a775bea490036933c5a29e168
ModularNeighborhood/hard/P007/001463,ModularNeighborhood,ModularNeighborhood,hard,P007,1463,32,train,2.6953,10.56,0,0.906,0.1232,0.0355,0.2643,c2e0af38e67f2bfe0bbe08d595871f64340dd127a654d0422ab6d70d3bcc891e
ModularNeighborhood/hard/P008/000539,ModularNeighborhood,ModularNeighborhood,hard,P008,539,32,train,6.7305,13872.0,0,0.9323,0.3454,0.3962,0.5795,53a226abc1bf463a7543c88f9acfbb472040f809e0b8a6dd159f93c44f561305
ModularNeighborhood/hard/P008/001650,ModularNeighborhood,ModularNeighborhood,hard,P008,1650,32,train,11720.0,16328.0,0,0.8105,0.6227,0.6876,0.5905,10fd36d5bdcee587fd1e8ffd8f4155fd0b395d6ef48b32fca6c308241d5ce964
ModularNeighborhood/hard/P009/000480,ModularNeighborhood,ModularNeighborhood,hard,P009,480,32,train,8.6562,16416.0,0,0.9134,0.3199,0.308,0.3045,ff84a1ebbf406790764ca1d4b2f478c31ba1270e07893d8ba5b9bf434b0d9af0
ModularNeighborhood/hard/P009/001473,ModularNeighborhood,ModularNeighborhood,hard,P009,1473,32,train,12704.0,16296.0,0,0.9431,0.3952,0.737,0.2214,778ae85bb392bb52e817629d751b61fca0acacc69644bd147089b612bb48f316
ModularNeighborhood/hard/P010/000556,ModularNeighborhood,ModularNeighborhood,hard,P010,556,32,train,5.75,13368.0,0,0.9291,0.5318,0.5857,0.1833,547b94ee5e8208a3b98db8ec2d0a34623a58ecbb23c198788ed43b5640c6a616
ModularNeighborhood/hard/P010/001700,ModularNeighborhood,ModularNeighborhood,hard,P010,1700,32,train,11.3906,16432.0,0,0.9128,0.4776,0.5551,0.2517,a90b89dd8fcf5d5e81d8524ada9b9f31fdce03d04cf88a5181b0ba7d3a385307
ModularNeighborhoodIntExt/easy/P000/000524,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P000,524,32,train,2.0859,36.06,0,0.9641,0.3724,0.1083,0.1292,559ffc5320c0dc660da960916b2eb77276323a1bd6568f20faba65a1dacb5e6d
ModularNeighborhoodIntExt/easy/P000/001606,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P000,1606,32,train,14.5234,16352.0,0,0.8755,0.7844,0.5804,0.1603,9d808318456ae49cc0046c00a8fcd9651dfd41992dcbdd05efba82582bb438ef
ModularNeighborhoodIntExt/easy/P001/000600,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P001,600,32,train,18.9531,16344.0,0,0.8512,0.776,0.4157,0.2837,216cf34d8447af37e2440fbfdf37901f3c314e81f941fe50fd31fa9078169c4d
ModularNeighborhoodIntExt/easy/P001/001832,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P001,1832,32,train,14.7617,16296.0,0,0.8731,0.7905,0.3101,0.2285,0c399c9bd7874aaf26a5efd7073554707979fe0d8bcb4b024c7e36b9221927cc
ModularNeighborhoodIntExt/easy/P002/000346,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P002,346,32,train,11.5586,15968.0,0,0.89,0.7623,0.1814,0.1166,eb534bf318d9439ca14da109df95c16b5099d98105e393595421bab766700c38
ModularNeighborhoodIntExt/easy/P002/001070,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P002,1070,32,train,22.3438,16352.0,0,0.9122,0.8396,0.6886,0.0518,9569b92b83e803a88789f7a347929ff7fcb2038e8dfb797b51fc948ac66fb20a
ModularNeighborhoodIntExt/easy/P003/000422,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P003,422,32,train,13.457,16376.0,0,0.7485,0.8803,0.2749,0.2976,44e98c69193e646cbc338f0944b9f47194f4ac673e8a986c598843219d2f65bd
ModularNeighborhoodIntExt/easy/P003/001296,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P003,1296,32,train,2.3926,79.69,0,0.9538,0.2617,0.1435,0.1744,ec948caa625f54cb6df68c6668a38fc507d61af4d7eac31b93ba240266d3569e
ModularNeighborhoodIntExt/easy/P004/000361,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P004,361,32,train,30.5938,16352.0,0,0.9338,0.6122,0.72,0.1588,e8f3437c084d9e384554279156c6fd0fc4a2903f98a3cab7d7a28206131c2994
ModularNeighborhoodIntExt/easy/P004/001116,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P004,1116,32,train,4.918,46.66,0,0.9544,0.5657,0.2334,0.2482,6470253b4709da0de14a1c7635131d929b6a0631d539691db6db90e92db0f21c
ModularNeighborhoodIntExt/easy/P005/000435,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P005,435,32,train,15.8125,16328.0,0,0.7864,0.8277,0.3462,0.2974,5cd8952db79726090b9d78fe3842fc41f7852632aa5903ef9e66ba2de309b599
ModularNeighborhoodIntExt/easy/P005/001336,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P005,1336,32,train,5.8652,16128.0,0,0.8629,0.908,0.3085,0.2095,d4813532d1880f4a60a69969e4f936bf33272643dac60ce2bf85617819f31474
ModularNeighborhoodIntExt/easy/P007/000456,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P007,456,32,train,25.7266,16376.0,0,0.9073,0.7229,0.4392,0.1376,943b9acba2c6e7690a4a8ecfe6fae9443e9e87f266b4da46cc6b203b5e41e0e4
ModularNeighborhoodIntExt/easy/P007/001401,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P007,1401,32,train,13.3789,16376.0,0,0.7588,0.8791,0.3361,0.4038,a17e4853d5aa8e09689d7b6498dc3c589e84596e68afded9d663bf27e7ace957
ModularNeighborhoodIntExt/easy/P008/000174,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P008,174,32,train,5.1523,14768.0,0,0.9325,0.5125,0.3825,0.2199,872e8574d593cda8e349e56710393609e4b9b3ec6b7e376625722f582411e2a0
ModularNeighborhoodIntExt/easy/P008/000556,ModularNeighborhoodIntExt,ModularNeighborhood,easy,P008,556,32,train,7.2344,16160.0,0,0.9618,0.5019,0.396,0.2631,10af1e92f4df933bf2c1e2500a42865e6fd6eb9ab725b2e53d49bb476d301fc0
ModularNeighborhoodIntExt/hard/P000/000331,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P000,331,32,train,1.6426,16352.0,0,0.8456,0.3466,0.2795,0.3906,2ebd1b21786a4dba8c072bc9b87f0b6abfba4e9460dcfa855d6142f6165a2dd7
ModularNeighborhoodIntExt/hard/P000/001026,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P000,1026,32,train,17.6562,16384.0,0,0.7322,0.8187,0.3889,0.5467,dda6009d7251b0e4e4c953f507ed468e881a25702057494236b0a0f7ff80879f
ModularNeighborhoodIntExt/hard/P001/000305,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P001,305,32,train,6.0664,16256.0,0,0.8804,0.3142,0.4295,0.3432,7c98e7415d55b4d369a20cc0350134dea013f45d3fff6a9286887a331a2635ac
ModularNeighborhoodIntExt/hard/P001/000947,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P001,947,32,train,10.8281,15888.0,0,0.8643,0.7723,0.3258,0.1909,ef3e75e5dfcefec0fb4c4acb80c9d40998a812cc537402b88458890285a29f0b
ModularNeighborhoodIntExt/hard/P002/000197,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P002,197,32,train,6.6797,15120.0,0,0.9345,0.4286,0.124,0.2343,77250affef65dafa2b041fbbcdcd188d13745ac453a1561c93816baa9dc80af9
ModularNeighborhoodIntExt/hard/P002/000622,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P002,622,32,train,6.707,13488.0,0,0.9249,0.6897,0.3849,0.2353,87a461f62aa7cbf8643c97de196e34212c1c865151085e3e27eef7914a98c0b7
ModularNeighborhoodIntExt/hard/P003/000220,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P003,220,32,train,10.2734,16256.0,0,0.8378,0.738,0.2505,0.2606,8e5e72e4123b6b3ca286dc711daaba9e2a4ecbbfdb86733e1cb1095fd307bb6b
ModularNeighborhoodIntExt/hard/P003/000693,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P003,693,32,train,2.4102,15952.0,0,0.8533,0.3965,0.3527,0.3899,7dc410034c032bb18686f7c38043a06061d8b00d1a5bd97c0418b7fc58943413
ModularNeighborhoodIntExt/hard/P004/000214,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P004,214,32,train,12.7852,16320.0,0,0.8285,0.8754,0.5018,0.1392,f4ca9d2788069c03ccfcdebadbd76acba887e2d7a4134d429ba39d5b53fa1428
ModularNeighborhoodIntExt/hard/P004/000672,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P004,672,32,train,21.8047,16360.0,0,0.8216,0.8426,0.4873,0.2386,73e81ea43bc6a865d7a8985c3fa31e45a6df34a58e54380b45334e0c93cd740d
ModularNeighborhoodIntExt/hard/P005/000220,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P005,220,32,train,9.1016,16320.0,0,0.8807,0.7598,0.2209,0.2897,b7369b2805df6949c5ae3d9679767399d0fbb594f39a91b42234790600b895b7
ModularNeighborhoodIntExt/hard/P005/000691,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P005,691,32,train,15.0352,16304.0,0,0.716,0.7745,0.4437,0.5528,f5db08f7034412160aebc49eaff9f53af002f4d43e47fa29bfee58fff8a7cc37
ModularNeighborhoodIntExt/hard/P007/000278,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P007,278,32,train,18.6719,16344.0,0,0.7507,0.9147,0.3133,0.5013,9eb8dbec4558bfdf165c0ca30c941e736d2ee0c16fcd85d148d932c9bfd52121
ModularNeighborhoodIntExt/hard/P007/000867,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P007,867,32,train,14.5703,16384.0,0,0.7454,0.8792,0.4485,0.3943,2ab5c0fbb447bb84e11814586a9904860cc257e98bbb018290812e5edd888514
ModularNeighborhoodIntExt/hard/P008/000112,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P008,112,32,train,9.9844,16288.0,0,0.8474,0.7425,0.2733,0.5541,9854399c896775c70e7fd41803ff656ef963025252c32fb476eab365c92bd64d
ModularNeighborhoodIntExt/hard/P008/000369,ModularNeighborhoodIntExt,ModularNeighborhood,hard,P008,369,32,train,5.5273,14152.0,0,0.8496,0.5868,0.2743,0.6176,4f163c8dfdbe205b567aef0fb10bf4d6511f2e4b2c6524496c34e8653c579760
NordicHarbor/easy/P000/000690,NordicHarbor,NordicHarbor,easy,P000,690,32,train,4.9961,14632.0,0,0.9692,0.198,0.2751,0.2406,049e6fa9fe917056e651a5f47f8ad82180efe54b69d575c0d9514ae00bdedb5e
NordicHarbor/easy/P000/002103,NordicHarbor,NordicHarbor,easy,P000,2103,32,train,7.0156,13864.0,0,0.9401,0.0945,0.5084,0.3125,d8ced70053df1d8a0dc882c11a36520d398b0bb69e51e77ea01a4f957e5dced9
NordicHarbor/easy/P001/000394,NordicHarbor,NordicHarbor,easy,P001,394,32,train,4.0469,13384.0,0,0.8861,0.2469,0.6201,0.3799,ccc938f65d02c11bed0fd832b5948316c5fc473013660f2937d523d80fa35a4a
NordicHarbor/easy/P001/001214,NordicHarbor,NordicHarbor,easy,P001,1214,32,train,4.8867,14968.0,0,0.9273,0.3082,0.6084,0.2272,37da0dd882cf1ef81891c217b2edb1aee5783ae88c5d77bc25c4848e23019ee9
NordicHarbor/easy/P002/000560,NordicHarbor,NordicHarbor,easy,P002,560,32,train,15.0,14736.0,0,0.9887,0.341,0.4699,0.0557,a72eca157148ca9400fffa519918fd058de80cc5a0e791de7a56eaee2366bf02
NordicHarbor/easy/P002/001714,NordicHarbor,NordicHarbor,easy,P002,1714,32,train,9.7734,14720.0,0,0.9655,0.371,0.4432,0.3109,bae9691ed6ca22f3071d35300363acd483e65110a6d0d2b4cfc0805590b10b34
NordicHarbor/easy/P003/000544,NordicHarbor,NordicHarbor,easy,P003,544,32,train,36.7812,16344.0,0,0.9307,0.4552,0.6023,0.3748,b9db620b78c11da58d552430910bb012da71ac75b53201edb42b1ec4735e40fc
NordicHarbor/easy/P003/001664,NordicHarbor,NordicHarbor,easy,P003,1664,32,train,11.8125,15472.0,0,0.9764,0.2975,0.5099,0.1028,7d326c7fa942302ea9dd8ba4890c5c94754c9e28955dfedff0dc8e42a7057db3
NordicHarbor/easy/P004/000408,NordicHarbor,NordicHarbor,easy,P004,408,32,train,5.5312,15032.0,0,0.9307,0.519,0.3981,0.1354,72bdbf452bcf4c88c18d6dd891d3ec10196ea4e472b4947966ddfa4df9ae80c9
NordicHarbor/easy/P004/001258,NordicHarbor,NordicHarbor,easy,P004,1258,32,train,5.9102,59.0,0,0.9786,0.2471,0.3232,0.42,b594d6b9bbda52ae533fa104c80fc645562f20a5bc300d6ec17100d1acb97ff9
NordicHarbor/easy/P005/000453,NordicHarbor,NordicHarbor,easy,P005,453,32,train,7.2578,16128.0,0,0.9711,0.1411,0.6943,0.0815,a7fa9b895e235d978cf7c5ef8d28d04e349078a45ff1ecd0a54242cb0d6263dd
